CTE,dCTE,rCurvature,r1,r2,r3,r4,r5,steerAngle
0.118457767861406,0.0181926303537443,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.482
0.137412945149133,0.0189551772877265,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.477
0.156830266562235,0.0194173214131019,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.472
0.176729496266604,0.0198992297043688,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.466
0.197288259576275,0.0205587633096712,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.459
0.217265228288004,0.0199769687117291,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.453
0.237895959030808,0.0206307307428034,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.445
0.259087600059751,0.0211916410289436,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.438
0.280792263807319,0.0217046637475676,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.432
0.302103098247924,0.0213108344406048,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.423
0.322959373222782,0.0208562749748582,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.416
0.344419951154505,0.0214605779317237,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-536.425353285814,-0.409
0.366481111443063,0.0220611602885578,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-536.425353285814,-536.425353285814,-0.402
0.388092302457711,0.0216111910146478,-457.105735702637,-457.105735702637,-457.105735702637,-536.425353285814,-536.425353285814,-536.425353285814,-0.393
0.409345003967045,0.0212527015093345,-457.105735702637,-457.105735702637,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.386
0.431164682784409,0.0218196788173631,-457.105735702637,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.378
0.452556414918855,0.021391732134446,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.371
0.473527013267682,0.0209705983488275,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.363
0.493954837581789,0.0204278243141065,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.354
0.514893787968744,0.0209389503869551,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.346
0.534242702721915,0.0193489147531715,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.338
0.554020595199171,0.0197778924772563,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.329
0.572194360722881,0.01817376552371,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.321
0.590670682459177,0.0184763217362951,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.313
0.607493145641878,0.0168224631827014,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.306
0.623602690420571,0.0161095447786932,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.3
0.638895717394444,0.0152930269738732,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.292
0.653490453886314,0.0145947364918698,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.287
0.667237686094883,0.013747232208569,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-612.398485788671,-0.281
0.679154988185811,0.0119173020909279,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-612.398485788671,-612.398485788671,-0.277
0.690223863399532,0.0110688752137207,-536.425353285814,-536.425353285814,-536.425353285814,-612.398485788671,-612.398485788671,-612.398485788671,-0.273
0.699471277908418,0.00924741450888611,-536.425353285814,-536.425353285814,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.272
0.707970262792737,0.00849898488431877,-536.425353285814,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.271
0.714525147910519,0.00655488511778213,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.271
0.721130128413385,0.00660498050286629,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.272
0.724974610416783,0.00384448200339838,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.274
0.728906856241479,0.00393224582469565,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.278
0.729863379791231,0.000956523549752064,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.281
0.730903116995114,0.00103973720388295,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.285
0.729991155335766,-0.000911961659348259,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.289
0.72817818833108,-0.00181296700468581,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.294
0.72443715891845,-0.00374102941263055,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.299
0.720692434663002,-0.00374472425544747,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.303
0.713889624906131,-0.0068028097568712,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.308
0.707265105187335,-0.00662451971879552,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.313
0.699564634391887,-0.00770047079544811,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.318
0.689851679394237,-0.00971295499765046,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-685.063958538558,-0.324
0.679078013133003,-0.010773666261234,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-685.063958538558,-685.063958538558,-0.33
0.667374144116791,-0.0117038690162118,-612.398485788671,-612.398485788671,-612.398485788671,-685.063958538558,-685.063958538558,-685.063958538558,-0.335
0.654608450445615,-0.0127656936711761,-612.398485788671,-612.398485788671,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.342
0.640959844838916,-0.013648605606699,-612.398485788671,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.347
0.625162372071303,-0.0157974727676133,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.354
0.609227983366932,-0.0159343887043707,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.36
0.592361638659658,-0.0168663447072734,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.367
0.574230219398932,-0.0181314192607259,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.373
0.554915218202355,-0.0193150011965778,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.381
0.534609584279387,-0.0203056339229676,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.389
0.514177248154879,-0.0204323361245079,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.396
0.491540655923572,-0.0226365922313074,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.404
0.468472528078407,-0.0230681278451644,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.412
0.445317940813955,-0.0231545872644522,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.419
0.420127759512697,-0.0251901813012578,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.427
0.394404931270062,-0.0257228282426359,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-0.434
0.368568505053869,-0.0258364262161927,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-754.460596862827,-0.441
0.341249587874554,-0.0273189171793147,-685.063958538558,-685.063958538558,-685.063958538558,-685.063958538558,-754.460596862827,-754.460596862827,-0.449
0.312854266894081,-0.0283953209804733,-685.063958538558,-685.063958538558,-685.063958538558,-754.460596862827,-754.460596862827,-754.460596862827,-0.456
0.284317361019209,-0.0285369058748722,-685.063958538558,-685.063958538558,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.464
0.255559360746697,-0.0287580002725118,-685.063958538558,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.471
0.225417785481126,-0.0301415752655703,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.479
0.1950706822128,-0.0303471032683261,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.484
0.163681715760494,-0.0313889664523068,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.491
0.133088935850878,-0.0305927799096155,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.498
0.10134493802705,-0.0317439978238282,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.503
0.0695248737067191,-0.0318200643203307,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.509
0.0361742290391298,-0.0333506446675893,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.514
0.00404497843349668,-0.0321292506056331,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.52
-0.0296185664382613,-0.033663544871758,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.525
-0.0620755581456978,-0.0324569917074365,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.53
-0.0956424574047093,-0.0335668992590115,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.534
-0.129343097717763,-0.0337006403130532,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.539
-0.163253284930862,-0.0339101872130995,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-0.544
-0.197322801606831,-0.0340695166759689,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-820.627226088829,-0.548
-0.231565889063097,-0.0342430874562658,-754.460596862827,-754.460596862827,-754.460596862827,-754.460596862827,-820.627226088829,-820.627226088829,-0.552
-0.264738388711689,-0.0331724996485925,-754.460596862827,-754.460596862827,-754.460596862827,-820.627226088829,-820.627226088829,-820.627226088829,-0.557
-0.29892926691717,-0.0341908782054812,-754.460596862827,-754.460596862827,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.562
-0.3334077691483,-0.0344785022311293,-754.460596862827,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.566
-0.367555035945477,-0.0341472667971772,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.571
-0.401999627184684,-0.0344445912392067,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.574
-0.436111905563808,-0.0341122783791243,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.58
-0.469676347923115,-0.0335644423593069,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.584
-0.504291814072959,-0.0346154661498442,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.588
-0.537868731041396,-0.0335769169684371,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.593
-0.571967592964393,-0.0340988619229973,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.597
-0.605574390785072,-0.0336067978206784,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.603
-0.638863217152924,-0.0332888263678522,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.607
-0.671977608653305,-0.0331143915003804,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.612
-0.705330989265014,-0.0333533806117098,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.618
-0.738529000961198,-0.0331980116961834,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.624
-0.770652664053034,-0.0321236630918362,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.63
-0.803333549654061,-0.0326808856010273,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-0.635
-0.835008781373459,-0.0316752317193981,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-883.602671543915,-0.64
-0.866414755141144,-0.0314059737676846,-820.627226088829,-820.627226088829,-820.627226088829,-820.627226088829,-883.602671543915,-883.602671543915,-0.646
-0.896838797197952,-0.0304240420568076,-820.627226088829,-820.627226088829,-820.627226088829,-883.602671543915,-883.602671543915,-883.602671543915,-0.651
-0.92777960035145,-0.0309408031534979,-820.627226088829,-820.627226088829,-883.602671543915,-883.602671543915,-883.602671543915,-883.602671543915,-0.656
-0.957758017506455,-0.0299784171550057,-820.627226088829,-883.602671543915,-883.602671543915,-883.602671543915,-883.602671543915,-883.602671543915,-0.661
